V,I,G,P,no_module_fault,fault,partial_shading
138.79779,10.03376,842.19371,1392.6637133904,0,0,0
138.05392,9.93264,842.37276,1371.2398879488,0,0,0
137.9206,9.93665,842.50796,1370.46872999,0,0,0
137.75818,9.99756,842.40236,1377.2456700408,0,0,0
138.04385,9.9706,842.45111,1376.38001081,0,0,0
138.77896,9.92766,842.38937,1377.7503300336,0,0,0
136.98819,9.9362,842.43642,1361.142053478,0,0,0
137.35717,9.95862,842.52818,1367.8878603054,0,0,0
137.60194,9.9645,842.76451,1371.13453113,0,0,0
136.88803,9.94667,842.27462,1361.5800613601,0,0,0
139.7511,9.93142,842.29676,1387.926869562,0,0,0
138.61027,9.857,842.49135,1366.28143139,0,0,0
141.29745,9.87946,842.60611,1395.942505377,0,0,0
137.87814,9.86867,842.27249,1360.6738638738,0,0,0
138.51845,9.86384,841.94887,1366.323827848,0,0,0
133.58882,9.86365,842.23459,1317.673364393,0,0,0
135.33606,9.84493,842.21607,1332.3740371758,0,0,0
137.4549,9.85195,842.08194,1354.198802055,0,0,0
139.99273,9.8906,842.16944,1384.612095338,0,0,0
140.84021,9.85894,841.95015,1388.5351799774,0,0,0
137.32614,9.85737,841.95121,1353.6745726518,0,0,0
137.87146,9.89288,842.2793,1363.9458092048,0,0,0
136.64281,9.85916,841.99912,1347.1833266396,0,0,0
141.91621,9.82001,842.10301,1393.6186013621,0,0,0
138.70132,9.88305,841.91438,1370.792080626,0,0,0
135.47823,9.89555,842.0879,1340.6315988765,0,0,0
137.62755,9.82665,842.25609,1352.4177642075,0,0,0
137.68439,9.84457,842.34509,1355.4436152623,0,0,0
137.23251,9.86991,841.91459,1354.4725227741,0,0,0
139.20523,9.84381,841.88926,1370.3098351263,0,0,0
142.13709,9.83128,842.12984,1397.3895301752,0,0,0
139.00252,9.82338,842.21394,1365.4745749176,0,0,0
139.38835,9.84261,842.4756,1371.9451675935,0,0,0
139.07682,9.89663,842.56949,1376.3918291166,0,0,0
137.65635,9.86279,842.14581,1357.6756722165,0,0,0
142.02285,9.82657,842.04617,1395.5974771245,0,0,0
140.62606,9.87088,842.41385,1388.1029631328,0,0,0
139.21176,9.8548,842.34317,1371.904052448,0,0,0
143.35769,9.80842,842.15432,1406.1124337498,0,0,0
138.14011,9.84934,842.17945,1360.5889110274,0,0,0
139.46943,9.91505,842.08407,1382.8463719215,0,0,0
140.97514,9.8484,842.46836,1388.379568776,0,0,0
137.12551,9.83666,842.41002,1348.8570191966,0,0,0
142.10373,9.87247,842.36723,1402.9148113131,0,0,0
137.2895,9.86587,842.4377,1354.480359365,0,0,0
141.39701,9.88293,842.26418,1397.4167520393,0,0,0
139.14105,9.87617,842.53329,1374.1806637785,0,0,0
138.55115,9.86496,842.35701,1366.801552704,0,0,0
138.88894,9.88639,842.51562,1373.1102275266,0,0,0
139.34219,9.8523,842.22735,1372.841058537,0,0,0
139.88589,9.8451,842.45196,1377.190575639,0,0,0
139.71157,9.82771,841.92162,1373.0447936047,0,0,0
140.58142,9.83939,842.13069,1383.2354181338,0,0,0
138.37258,9.86961,841.96782,1365.6833992938,0,0,0
141.40066,9.87248,841.93226,1395.9751878368,0,0,0
139.76851,9.84666,841.82028,1376.2529966766,0,0,0
142.72416,9.83409,841.98698,1403.5622346144,0,0,0
139.88265,9.86099,841.82475,1379.3814128235,0,0,0
136.46378,9.88416,842.18562,1348.8298357248,0,0,0
138.43003,9.88133,842.10344,1367.8728083399,0,0,0
136.67591,9.87545,841.93567,1349.7361154095,0,0,0
137.30205,9.90431,842.23927,1359.8820668355,0,0,0
139.78481,9.8586,842.0615,1378.082527866,0,0,0
138.40675,9.86671,841.89735,1365.6192642925,0,0,0
139.80966,9.89252,842.10919,1383.0698577432,0,0,0
136.34651,9.85887,841.96271,1344.2225170437,0,0,0
137.27603,9.85212,842.12154,1352.4599206836,0,0,0
141.10274,9.86509,841.95739,1391.9912293466,0,0,0
141.12694,9.84699,841.70637,1389.6755669106,0,0,0
140.6214,9.86204,841.75875,1386.813871656,0,0,0
140.97383,9.82181,842.10344,1384.6181732323,0,0,0
134.01888,9.93053,841.96037,1330.8785084064,0,0,0
138.24256,9.93673,841.91119,1373.6789932288,0,0,0
137.47808,9.97121,841.94802,1370.8228060768,0,0,0
138.382,9.94303,842.02062,1375.93637746,0,0,0
138.99903,9.94529,842.0632,1382.3856630687,0,0,0
137.30458,9.95823,842.03616,1367.3105876934,0,0,0
137.96256,9.95679,841.96058,1373.6642377824,0,0,0
138.02649,9.95094,842.00274,1373.4933204006,0,0,0
137.81639,9.94392,841.97442,1370.4351568488,0,0,0
136.84607,9.95715,841.99358,1362.5968459005,0,0,0
137.21823,9.92919,842.08215,1362.4658771337,0,0,0
138.42072,9.93793,842.15475,1375.6154259096,0,0,0
137.14282,9.95044,842.13665,1364.6314018408,0,0,0
136.81899,9.95815,842.05618,1362.4640252685,0,0,0
140.18096,9.9698,842.2942,1397.576135008,0,0,0
138.22702,9.97218,842.14134,1378.4247243036,0,0,0
137.90005,9.95366,842.16497,1372.610211683,0,0,0
137.79842,9.93078,841.97932,1368.4457933676,0,0,0
137.58488,9.93225,841.9312,1366.52742438,0,0,0
137.81649,9.9612,842.15092,1372.817620188,0,0,0
138.33811,9.8283,841.71766,1359.628446513,0,0,0
141.20721,9.8864,841.99678,1396.030960944,0,0,0
140.80245,9.86493,842.2612,1389.0063130785,0,0,0
138.28254,9.80974,841.9906,1356.5157639396,0,0,0
137.8583,9.88073,841.88266,1362.140640559,0,0,0
139.72589,9.90001,842.02232,1383.2877082589,0,0,0
138.13227,9.83854,841.89926,1359.0198636858,0,0,0
139.91266,9.8397,841.77535,1376.698600602,0,0,0
138.45584,9.87338,842.04851,1367.0271215392,0,0,0
138.64033,9.88673,841.97591,1370.6995098209,0,0,0
140.79425,9.78538,841.89437,1377.725238065,0,0,0
138.9181,9.81703,842.31528,1363.763155243,0,0,0
141.91854,9.77519,842.14368,1387.2806930226,0,0,0
140.48024,9.76635,841.96101,1371.979191924,0,0,0
140.14958,9.78088,841.86371,1370.7862240304,0,0,0
140.80949,9.791,842.06341,1378.66571659,0,0,0
142.44047,9.75948,841.94121,1390.1449181556,0,0,0
139.73698,9.74904,842.06512,1362.3014074992,0,0,0
139.8415,9.76885,841.83475,1366.090637275,0,0,0
144.81395,9.77704,841.59119,1415.851781708,0,0,0
140.94862,9.76453,841.94121,1376.2970284486,0,0,0
140.72759,9.7932,841.81985,1378.173434388,0,0,0
137.77443,9.78606,841.87244,1348.2688384458,0,0,0
140.40078,9.76336,841.95973,1370.7833594208,0,0,0
140.19741,9.74838,841.87989,1366.6976276958,0,0,0
142.06106,9.79658,842.11941,1391.7125391748,0,0,0
139.34837,9.78106,841.79026,1362.9747678722,0,0,0
138.82917,9.74413,842.07342,1352.7694802721,0,0,0
142.50105,9.74447,841.74172,1388.5972066935,0,0,0
138.94037,9.76951,841.9889,1357.3793341187,0,0,0
136.96122,9.78871,841.54031,1340.6736638262,0,0,0
141.34883,9.76985,841.4247,1380.9568667755,0,0,0
138.91294,9.75254,841.44046,1354.7540038676,0,0,0
140.25278,9.74847,841.96463,1367.2500182466,0,0,0
139.91018,9.78079,841.81964,1368.4320894422,0,0,0
139.30722,9.76469,841.48282,1360.2918180618,0,0,0
139.16104,9.75837,841.60482,1357.9849179048,0,0,0
135.45692,9.77523,841.74704,1324.1225480916,0,0,0
141.69143,9.81241,841.48644,1390.3344046463,0,0,0
138.90008,9.77266,841.87116,1357.4232558128,0,0,0
138.95899,9.78217,841.90523,1359.3204632083,0,0,0
141.66653,9.76044,841.60482,1382.7276660732,0,0,0
139.59157,9.77352,841.72106,1364.3010012264,0,0,0
139.52592,9.77895,841.47175,1364.416995384,0,0,0
141.32519,9.7551,841.52689,1378.641360969,0,0,0
140.06632,9.7586,841.79217,1366.851190352,0,0,0
141.03143,9.77039,841.7662,1377.9320733577,0,0,0
137.83122,9.76515,841.82752,1345.942537983,0,0,0
139.10522,9.75139,841.56202,1356.4692512558,0,0,0
139.81163,9.77953,841.86371,1367.2920299339,0,0,0
139.59683,9.78223,841.25353,1365.5682983309,0,0,0
140.05494,9.76002,841.31867,1366.9390154988,0,0,0
140.28614,9.78562,841.50049,1372.7868573068,0,0,0
141.06195,9.79383,841.19178,1381.5367577685,0,0,0
139.55183,9.78889,841.38616,1366.0575131687,0,0,0
142.45818,9.77408,841.38297,1392.3976479744,0,0,0
139.25119,9.80062,841.43535,1364.7479977378,0,0,0
138.11708,9.74513,841.367,1345.9688998204,0,0,0
140.41374,9.72624,840.88967,1365.6977345376,0,0,0
138.12432,9.82778,841.28397,1357.4554296096,0,0,0
138.58,9.73644,840.80451,1349.2758552,0,0,0
140.35249,9.77376,841.08895,1371.7715526624,0,0,0
141.96161,9.77065,841.21265,1387.0572047465,0,0,0
138.77734,9.77786,841.11407,1356.9454016924,0,0,0
139.48624,9.76539,840.63333,1362.1375332336,0,0,0
139.80617,9.76464,840.84645,1365.1569198288,0,0,0
139.51215,9.80418,841.0221,1367.802230787,0,0,0
139.95351,9.75137,840.81515,1364.7384588087,0,0,0
137.58873,9.73821,840.90798,1339.8679463733,0,0,0
137.74801,9.7988,840.77747,1349.765200388,0,0,0
140.99554,9.788,841.45408,1380.06434552,0,0,0
138.29767,9.77084,841.41129,1351.2844059428,0,0,0
141.61339,9.7939,841.3274,1386.947380321,0,0,0
139.54272,9.80822,841.38702,1368.6656971584,0,0,0
139.53559,9.77297,841.33251,1363.6771350023,0,0,0
140.47883,9.76854,841.36147,1372.2730700082,0,0,0
139.81781,9.78433,841.28738,1368.0235929173,0,0,0
138.89497,9.75131,841.44663,1354.4079099107,0,0,0
142.22586,9.75442,841.3719,1387.3307733012,0,0,0
140.0563,9.77015,841.28546,1368.371059445,0,0,0
140.64656,9.67308,841.21158,1360.4854266048,0,0,0
143.40486,9.68479,841.4494,1388.8459540794,0,0,0
139.95361,9.69432,841.56011,1356.7550804952,0,0,0
141.54754,9.67458,841.09129,1369.4129995332,0,0,0
140.39693,9.6829,840.92459,1359.449433497,0,0,0
137.8218,9.68292,841.25054,1334.517463656,0,0,0
139.85825,9.65838,841.21052,1350.804124635,0,0,0
139.11008,9.69692,840.99932,1348.9393169536,0,0,0
139.90284,9.67835,841.1937,1354.028651514,0,0,0
137.65447,9.71413,840.91969,1337.1934166611,0,0,0
144.52272,9.67591,842.03744,1398.3888316752,0,0,0
141.98175,9.65552,842.03339,1370.90762676,0,0,0
141.66283,9.65377,841.4379,1367.5803783691,0,0,0
142.24818,9.6811,841.51795,1377.118855398,0,0,0
141.56333,9.69941,841.80048,1373.0807786353,0,0,0
140.14209,9.67755,841.79686,1356.2320830795,0,0,0
141.51727,9.65123,841.52775,1365.8157217421,0,0,0
142.01344,9.67672,841.72788,1374.2242951168,0,0,0
138.67991,9.72837,841.38106,1349.1294760467,0,0,0
142.28559,9.65287,841.42853,1373.4643031433,0,0,0
142.20081,9.77571,841.46898,1390.1138803251,0,0,0
138.81895,9.74084,841.87819,1352.213180918,0,0,0
143.09743,9.75538,841.40575,1395.9698066734,0,0,0
138.89087,9.80564,841.44578,1361.9138705068,0,0,0
140.17494,9.76649,841.66869,1369.0171497606,0,0,0
141.08209,9.74187,841.55393,1374.4033801083,0,0,0
141.71269,9.77882,841.63037,1385.7828872258,0,0,0
140.56067,9.79499,841.88564,1376.7903570433,0,0,0
139.22725,9.78232,841.67763,1361.96551222,0,0,0
140.57869,9.77603,841.6178,1374.3014908007,0,0,0
138.68143,9.75834,841.76769,1353.3005456262,0,0,0
139.47141,9.74434,841.82901,1359.0568393194,0,0,0
142.51927,9.77006,841.61014,1392.4218190562,0,0,0
140.29525,9.76118,841.81091,1369.447188395,0,0,0
139.43127,9.78239,842.017,1363.9710613353,0,0,0
141.98469,9.77999,841.79643,1388.6088483531,0,0,0
138.73366,9.76058,841.63484,1354.1209871228,0,0,0
139.39078,9.77653,841.76726,1362.7581423934,0,0,0
140.95267,9.81053,841.7596,1382.8203976151,0,0,0
137.45394,9.8069,841.52753,1347.997044186,0,0,0
138.20713,9.90317,841.46877,1368.6887036021,0,0,0
138.61619,9.90739,841.6112,1373.3246546441,0,0,0
138.53789,9.86581,841.45834,1366.7885005409,0,0,0
140.43621,9.83006,841.58353,1380.4963704726,0,0,0
140.09674,9.86162,841.37786,1381.5808131188,0,0,0
139.13726,9.87398,841.50198,1373.8385224948,0,0,0
140.57484,9.86347,841.52413,1386.5557170948,0,0,0
141.03371,9.84244,841.52391,1388.1158286524,0,0,0
139.15867,9.85856,841.29781,1371.9040977152,0,0,0
139.16519,9.87436,841.28929,1374.1671855284,0,0,0
137.56534,9.8779,841.47431,1358.856671986,0,0,0
140.97752,9.85636,841.58779,1389.5251890272,0,0,0
138.79389,9.862,841.77024,1368.78534318,0,0,0
139.56596,9.88609,841.61738,1379.7616414964,0,0,0
137.02216,9.87606,841.65932,1353.2390734896,0,0,0
139.71172,9.84022,841.69892,1374.7940613784,0,0,0
140.69692,9.84734,841.87095,1385.4904081928,0,0,0
140.89725,9.85941,841.42236,1389.1637556225,0,0,0
139.83097,9.8645,841.47963,1379.362603565,0,0,0
137.27102,9.82042,841.45004,1348.0590702284,0,0,0
138.98617,9.86684,841.40128,1371.3543016028,0,0,0
138.51992,9.87946,841.30356,1368.5020088432,0,0,0
139.61632,9.87447,841.32165,1378.6371633504,0,0,0
137.29117,9.85382,841.34507,1352.8424767694,0,0,0
138.67029,9.86576,841.36126,1368.0878002704,0,0,0
139.55973,9.84802,841.5369,1374.3870122346,0,0,0
137.42793,9.8211,841.53243,1349.693443323,0,0,0
136.14806,9.83657,841.29845,1339.2299225542,0,0,0
139.66455,9.83878,841.33677,1374.128781249,0,0,0
140.73706,9.8616,841.66997,1387.892590896,0,0,0
138.10261,9.85842,841.16794,1361.4735324762,0,0,0
139.277,9.86383,840.90947,1373.80465091,0,0,0
140.21771,9.85769,841.02593,1382.2227176899,0,0,0
140.70932,9.84505,840.92799,1385.290290866,0,0,0
141.88503,9.87319,841.13047,1400.8578593457,0,0,0
137.2729,9.89943,840.96589,1358.923464447,0,0,0
137.02848,9.86681,841.17454,1352.0339767488,0,0,0
140.73863,9.85252,841.26843,1386.6301668476,0,0,0
138.7859,9.88049,841.02444,1371.272697091,0,0,0
139.24091,9.87466,841.14729,1374.9566443406,0,0,0
138.82446,9.95126,841.73171,1381.4782958196,0,0,0
138.44152,9.94761,841.54435,1377.1622487672,0,0,0
137.63873,9.93063,841.60673,1366.8393012999,0,0,0
137.21418,9.94137,841.69104,1364.0969326266,0,0,0
139.1696,9.96806,841.59502,1387.250922976,0,0,0
135.75797,9.94205,841.50709,1349.7125256385,0,0,0
139.86022,9.93705,841.53499,1389.797999151,0,0,0
138.03246,9.9637,841.70786,1375.314021702,0,0,0
137.6855,9.94499,841.84327,1369.280920645,0,0,0
136.85741,9.95146,841.56458,1361.9310413186,0,0,0
139.17593,9.86049,841.44322,1372.3428660057,0,0,0
137.61783,9.88868,841.31782,1360.8586831644,0,0,0
142.59772,9.87729,841.51561,1408.4790337788,0,0,0
139.15553,9.81642,841.3851,1366.0091278026,0,0,0
137.05131,9.84138,841.48602,1348.7740212078,0,0,0
138.00042,9.86773,841.83433,1361.7508844466,0,0,0
140.90737,9.86625,841.7596,1390.2273392625,0,0,0
139.39544,9.87095,841.51071,1375.965418468,0,0,0
143.63566,9.84157,841.55862,1413.6004023862,0,0,0
135.80464,9.86552,841.64804,1339.7833920128,0,0,0
141.16743,9.85267,841.41576,1390.8761025381,0,0,0
139.1453,9.86479,841.3257,1372.639163987,0,0,0
138.7451,9.88679,841.38467,1371.743667229,0,0,0
137.2278,9.8729,841.23117,1354.83634662,0,0,0
142.57429,9.82819,841.22116,1401.2472112351,0,0,0
136.16693,9.85714,841.34039,1342.2164923802,0,0,0
140.16391,9.86544,841.16347,1382.7786442704,0,0,0
139.87237,9.88356,841.43449,1382.4369612372,0,0,0
141.7964,9.83828,841.15367,1395.032686192,0,0,0
139.36213,9.8265,841.60035,1369.441970445,0,0,0
138.90453,9.8798,841.38659,1372.348975494,0,0,0
138.99989,9.8795,841.48069,1373.249413255,0,0,0
137.16352,9.87043,841.37509,1353.8629227136,0,0,0
137.73085,9.84031,841.44024,1355.3142605635,0,0,0
140.7657,9.86763,841.36338,1389.023844291,0,0,0
140.70684,9.88272,841.26885,1390.5663018048,0,0,0
138.93855,9.85035,841.19221,1368.5933459925,0,0,0
141.37398,9.83694,841.51625,1390.6873588212,0,0,0
139.97942,9.86794,841.52477,1381.3085177948,0,0,0
134.04692,9.87278,841.24693,1323.4157508376,0,0,0
139.66931,9.7735,841.66869,1365.058001285,0,0,0
139.44635,9.81171,841.60865,1368.2071467585,0,0,0
139.82859,9.78934,841.63058,1368.8296092306,0,0,0
139.36613,9.74615,841.31867,1358.2832078995,0,0,0
141.10725,9.74484,841.44024,1375.06757409,0,0,0
138.4321,9.79801,841.29866,1356.359100121,0,0,0
139.52288,9.78168,841.29036,1364.7681648384,0,0,0
141.19182,9.76357,841.68679,1378.5362179974,0,0,0
139.53002,9.78663,841.28823,1365.5286796326,0,0,0
137.49205,9.78103,841.44897,1344.8138658115,0,0,0
138.42168,9.75615,841.42938,1350.462673332,0,0,0
142.93294,9.76108,841.02487,1395.1798619752,0,0,0
142.92195,9.76807,840.98079,1396.0716121365,0,0,0
142.42639,9.75914,841.235,1389.9590797046,0,0,0
140.1842,9.78792,841.30271,1372.111734864,0,0,0
138.15484,9.81249,841.40916,1355.6429859516,0,0,0
142.0473,9.76408,841.09981,1386.961200984,0,0,0
141.25468,9.748,841.39,1376.95062064,0,0,0
142.56077,9.80316,841.46835,1397.5460380332,0,0,0
140.26772,9.81917,841.44578,1377.3125881924,0,0,0
140.71833,9.79011,841.89522,1377.6479297163,0,0,0
139.75788,9.79115,841.88181,1368.390366762,0,0,0
141.12754,9.74785,841.5782,1375.690090789,0,0,0
139.53366,9.74933,841.52413,1360.3596974478,0,0,0
139.56251,9.81552,841.73299,1369.8786081552,0,0,0
137.76729,9.80958,841.72468,1351.4392526382,0,0,0
139.41062,9.74087,841.62185,1357.9807260394,0,0,0
137.92096,9.76555,841.69168,1346.874030928,0,0,0
138.84187,9.82843,841.63143,1364.5976003641,0,0,0
140.6866,9.80322,841.29121,1379.181690852,0,0,0
138.14841,9.7922,841.43045,1352.776860402,0,0,0
140.99797,9.7577,841.93546,1375.815891869,0,0,0
138.25101,9.75764,841.85966,1349.0035852164,0,0,0
139.56909,9.7982,841.58651,1367.525857638,0,0,0
140.3614,9.76746,841.67167,1370.974360044,0,0,0
139.42667,9.78001,841.71212,1363.5942268667,0,0,0
141.26946,9.78797,841.72852,1382.7412363962,0,0,0
138.22935,9.77756,841.86456,1351.545763386,0,0,0
140.27263,9.79077,841.66571,1373.3770576251,0,0,0
139.77342,9.77913,841.69041,1366.8624447246,0,0,0
137.17683,9.7677,842.00061,1339.902122391,0,0,0
139.01599,9.76774,842.21543,1357.8720461626,0,0,0
140.70178,9.79437,842.00742,1378.0852929786,0,0,0
139.5493,9.81538,842.05554,1369.729408234,0,0,0
140.82259,9.79948,842.24417,1379.9881542532,0,0,0
140.64843,9.74212,842.10344,1370.2138828716,0,0,0
140.03499,9.77864,842.0896,1369.3517546136,0,0,0
138.62621,9.83728,842.15134,1363.7048431088,0,0,0
137.15193,9.79588,841.95994,1343.5238480484,0,0,0
142.6787,9.71172,842.11494,1385.655584364,0,0,0
140.82578,9.76535,841.72745,1375.213030723,0,0,0
140.65866,9.77438,841.71276,1374.8511931308,0,0,0
138.02871,9.79816,841.7217,1352.4273851736,0,0,0
139.25524,9.79653,841.70616,1364.2181363172,0,0,0
141.54318,9.74551,841.6821,1379.4104761218,0,0,0
139.39215,9.71595,841.55606,1354.3271597925,0,0,0
138.47928,9.77738,841.75364,1353.9645426864,0,0,0
139.3306,9.81573,841.56437,1367.631550338,0,0,0
140.83778,9.73306,841.5584,1370.7825630068,0,0,0
144.49043,9.73733,841.9857,1406.9509987519,0,0,0
141.04773,9.78598,842.43344,1380.2902648254,0,0,0
139.82434,9.79646,842.18349,1369.7835538364,0,0,0
140.00209,9.76845,842.40768,1367.6034160605,0,0,0
136.86632,9.78086,842.44111,1338.6703146352,0,0,0
142.15065,9.78816,842.20308,1391.393306304,0,0,0
141.63414,9.76611,842.36574,1383.2145909954,0,0,0
135.82974,9.77498,842.06022,1327.7329919052,0,0,0
138.88793,9.79223,842.30229,1360.0225547839,0,0,0
140.37026,9.76643,842.35871,1370.9163183718,0,0,0
140.04071,9.78069,842.28824,1369.6947718899,0,0,0
139.76689,9.86219,842.58524,1378.4076248891,0,0,0
137.89995,9.8921,842.45644,1364.120095395,0,0,0
138.506,9.87263,842.49987,1367.41849078,0,0,0
140.0029,9.85948,842.5614,1380.355792492,0,0,0
141.16469,9.82546,842.30676,1387.0080150074,0,0,0
142.03399,9.85504,842.8254,1399.7506528096,0,0,0
138.72455,9.86048,842.8122,1367.890650784,0,0,0
141.20979,9.87402,842.70553,1394.3082906558,0,0,0
137.25624,9.84646,842.20862,1351.4880769104,0,0,0
140.23137,9.83226,842.4196,1378.7912899962,0,0,0
138.43013,9.88396,841.93631,1368.2378677148,0,0,0
139.27887,9.88255,841.83497,1376.4303967185,0,0,0
138.21548,9.87448,841.84774,1364.8059929504,0,0,0
138.81196,9.83859,842.00998,1365.7139615364,0,0,0
139.90562,9.85757,841.85647,1379.1294425434,0,0,0
136.46955,9.865,842.18562,1346.27211075,0,0,0
136.52078,9.85366,842.08492,1345.2293490548,0,0,0
141.51509,9.84022,842.41705,1392.5396189198,0,0,0
138.98106,9.85554,841.96165,1369.7333960724,0,0,0
137.8879,9.87402,841.68593,1361.507882358,0,0,0
140.46131,9.83701,841.47282,1381.7193110831,0,0,0
141.39337,9.84854,841.89096,1392.5182601798,0,0,0
137.49995,9.8553,841.98996,1355.103257235,0,0,0
140.9753,9.86189,841.70424,1390.282901317,0,0,0
136.98951,9.87347,841.73448,1352.5618172997,0,0,0
139.16722,9.89165,841.78919,1376.593431713,0,0,0
140.64428,9.85333,841.71681,1385.8145034524,0,0,0
140.28897,9.86752,841.65251,1384.3042172544,0,0,0
139.41528,9.85463,841.78941,1373.8860007464,0,0,0
139.22072,9.86535,841.80665,1373.461130052,0,0,0
140.76307,9.82431,842.01849,1382.9000362317,0,0,0
139.57112,9.83328,841.77003,1372.4419028736,0,0,0
138.18668,9.88157,841.95952,1365.5013514876,0,0,0
139.28768,9.87158,842.01381,1374.9894761344,0,0,0
136.70167,9.8617,841.8388,1348.110859039,0,0,0
139.13969,9.84685,841.96207,1370.0876564765,0,0,0
139.74786,9.86875,841.80069,1379.136693375,0,0,0
136.23617,9.88946,842.06256,1347.3021537682,0,0,0
140.54867,9.85928,842.0417,1385.7086911576,0,0,0
138.86804,9.83787,842.04191,1366.1657246748,0,0,0
137.59288,9.85337,841.67486,1355.7535560056,0,0,0
134.32429,9.83802,841.84114,1321.4850515058,0,0,0
139.86949,9.82434,841.83284,1374.1254253866,0,0,0
141.35338,9.90035,842.21372,1399.447935683,0,0,0
136.86814,9.87626,841.77514,1351.7453363564,0,0,0
137.0464,9.81278,842.14517,1344.806172992,0,0,0
138.74935,9.84637,841.99869,1366.1774373595,0,0,0
138.54001,9.90725,841.95377,1372.5505140725,0,0,0
139.09626,9.86885,841.78046,1372.720125501,0,0,0
139.85638,9.83816,841.95611,1375.9294434608,0,0,0
139.01609,9.85998,841.92609,1370.6958670782,0,0,0
138.57478,9.82873,841.90203,1362.0140974294,0,0,0
138.46232,9.84104,841.28546,1362.6132296128,0,0,0
138.30881,9.8495,841.39362,1362.272624095,0,0,0
139.88958,9.85786,841.63313,1379.0118950988,0,0,0
138.4108,9.84717,841.55095,1362.954677436,0,0,0
139.2195,9.85332,841.41895,1371.77428374,0,0,0
139.96464,9.89527,841.60482,1384.9879032528,0,0,0
139.94409,9.88041,841.21967,1382.7049862769,0,0,0
138.74004,9.85299,841.48431,1367.0042267196,0,0,0
136.32956,9.73915,841.23564,1327.734034274,0,0,0
140.71691,9.75098,841.31569,1372.1277750718,0,0,0
143.34331,9.76103,841.4594,1399.1783492093,0,0,0
137.63858,9.77327,841.42832,1345.1790047566,0,0,0
